panel_values,exome_values
7.5547873176274365,2.858092288181064
1.453879313478188,4.972637695445686
4.61840434130008,1.6212935444221497
0.0,1.560404752246927
2.915859945415101,3.7569214895325604
7.383125129204689,6.146542534648267
1.4878406225125174,1.9779328377603944
4.481980198611481,4.471403458566696
2.95516570352891,2.860993390946323
4.420508211094003,1.7418801957762495
4.427456131288832,2.145421943709372
2.9494305386987403,4.252710864706483
1.3838436256702993,1.0557344008731908
5.5804116390645575,1.9428728761623928
1.4846443237593565,2.1601670777501862
1.4853389617777726,3.1491768792620407
1.4570314150543409,1.5952265600581592
2.915009969334096,0.692534481929715
4.484056935565597,2.705638076264271
1.4959601595890293,2.4365732798101893
1.3706685161553853,1.5578826090448583
4.140758172821444,5.285571058660937
5.508723752652793,2.756625908033447
2.9562052966330308,2.3665490947820285
4.444029668342063,2.807189033819462
9.228114373249547,5.143564623320518
5.876485097968352,2.0146765892785448
1.4818612770384103,2.7128526485468925
1.405341139534917,1.7889098951341023
3.036670837027951,3.741713060090537
2.7618053369126327,2.354273744287511
2.954493415172802,3.4741592405280937
0.0,2.9102269171359385
4.440556490539391,2.288222177220521
2.9348105212957183,1.8274967351770828
7.052544275872966,2.272022832693457
5.962362586174773,8.016763761483457
4.627472998695051,2.3176126704502718
2.7804037146193634,1.2965301908618585
4.203334925930232,2.6616319473340413
2.7712537844934495,1.3663628786533124
2.7090139730940743,1.7089903831693167
3.01345507691844,1.0160811398744443
1.3843704575344367,1.7191105911210878
1.3633599733872126,1.0300335464758863
5.4980323916578335,1.3120031996305395
6.0451086003760075,2.1016704076399932
2.954340665022083,1.9516454433203139
3.094016327124158,2.91357350372947
5.82018819578531,5.200149793203767
5.923153012811779,6.092559889209603
6.097365785546501,3.3874468451546678
2.957927912338847,3.224305601315576
4.219777252024791,3.81949391219546
4.495230560375441,3.036809050020893
2.84748581240194,3.435637649743329
10.688099869605182,3.390968886511785
2.937638344405781,3.681844727918671
1.4664713326851526,1.8126965110993245
2.9087651273966406,0.4377208575301772
7.49941129621325,2.5893465448902075
4.366538921144674,1.641187953111479
5.816168366441872,2.9631817084094036
8.712002962081005,4.315036695398405
4.362322907866286,1.7832256331770209
14.599328722865323,6.5702871248325
4.371845895346754,2.8820129087182247
11.69223124310341,6.291021871773921
8.653725500942535,5.788929517266201
4.43079104389437,1.9504688375065893
7.3215768333594475,4.040807007934859
2.8952736105943853,3.302608668890472
4.356109007271796,4.2360451818751415
7.1211782416671525,5.788797998692386
2.7198154877173133,2.536156248885076
11.00753544426413,2.4141604679798627
2.9606558444826705,0.5548965029238611
1.4204121752050005,1.990721531331256
8.427936925320049,3.688659385038166
6.793681332865926,8.0985489330179
0.0,1.0973443558624032
4.188861816430112,2.0776336469186987
5.814359141335439,3.878990153129119
8.875253869240884,2.616228242699755
5.8220349467647665,3.775589146197711
5.556149754904343,2.317974159777614
2.768629763600548,1.066525087181546
1.3801422374589922,2.1474137503197275
1.3731944209857065,1.7353647081601435
4.380956275135738,1.6769170041279873
1.4513682774435592,2.944984525924208
4.36901899503825,2.499918933788198
2.8806157604249494,1.867621480965651
1.4362739606403485,0.538105009398901
2.8965021839626477,0.9436234355993705
2.706612660722043,1.2421665869609768
4.391325668030417,1.3535862022592893
1.3468067884449368,1.2636867248778412
6.7566563199736205,1.108347966045458
1.3471660341722131,1.3980287794210167
4.02885195177733,1.5314464891622537
4.041356548681508,1.268177827365756
4.042870599840709,0.9680576687308662
2.7438304971272105,0.8509173126887628
6.80941933357575,2.5782063269318973
2.8537346825790912,0.9200633725496186
1.340768340705325,1.3254220657458387
4.101061081203744,1.6611034954600852
1.3364963747535832,0.8946975155277235
1.343898164772666,1.665782580325203
2.700830370297349,1.4708707093280688
2.724257469573449,1.9676084160718341
1.3660101166709238,1.2215402747427309
1.3797670953143113,1.1291898589717144
6.758190589084441,2.8881854776593645
1.3616446488726934,1.2826997724726894
4.089600418775083,1.3170761557748527
6.826693463714074,1.65808264872003
0.0,1.3551671081970493
1.362034116230542,1.2493473848221575
1.3609663950177735,1.3852825554070778
2.71760915616877,1.850052691182511
6.794198298189212,1.5828705654070916
4.072788882915464,1.4461832986210092
10.153079428990813,3.251710311475061
5.436222912320519,1.5502700856952236
1.35997987229789,0.9124600680438357
0.0,1.447828301688574
2.706909386208296,1.33993465540666
7.390272922779037,9.817334625124703
4.055681807428117,1.5812028223326537
1.3942159556862395,0.8045118141860339
2.7064551662169443,2.4531303404941562
1.3572480438662575,1.3793667724136345
0.0,1.2005827228342394
9.482088335134932,1.3771376871664476
5.379525525848621,1.7590174035854353
6.686199283506886,2.511711349901419
0.0,1.2163250420857148
1.3364320738351996,1.3549529628078956
0.0,0.9243334070599252
0.0,0.8299737379709828
4.042854255104102,1.3672334304980556
4.049468304811578,0.6688232873567488
2.689173254020649,1.5000734035918821
2.6875435046104803,1.028460112219597
2.808030405353228,1.8210054590591929
1.496452658971907,1.979944433046274
14.698446668156105,6.739328659750077
5.93115412845397,3.3459311358298587
2.9609100653176768,1.8475911014839292
4.5256036023804675,1.6307093980285563
1.5379599269161446,1.0022980767403347
1.5205748989577978,2.9903115420120594
4.375837790610326,2.1769355923490723
1.517004098945077,2.7356113681066017
2.9649176123518464,1.560170482057389
1.5081796121263684,2.142084864892694
6.238186434439781,1.1797771566119968
2.9482305457322147,1.551773825270267
1.484086878445864,1.5522298169377766
4.353037113994434,2.0261644403220043
7.360290643156917,6.37587821733541
4.442213466125899,2.378197546985846
4.440819419999379,4.95710183263315
4.436301366824452,3.070042539693061
1.5435862447942554,2.5197926807620767
2.9845133601740566,2.6765188333619436
9.146927089844164,4.574990495361133
3.003260038772088,0.8244160866961954
3.0703006745450585,1.5685787807789104
3.1494029519353877,4.056746239022072
5.867511588335384,1.828258180038456
6.0001320029040635,4.095267843547363
3.011104955074315,1.6067602907204819
4.677684172120067,2.7592972747839903
4.5919163903863645,4.5980862996657095
0.0,1.9718318705140367
4.465920560205072,2.307850249404166
4.394271627506383,2.5228721022497993
1.4738697629722646,1.4295360250225988
1.47814416044368,2.8231739959113273
4.40243542727837,3.986876465843225
0.0,0.23664521333191413
1.3685020103294532,1.4032014988541555
0.0,0.7066404451241226
2.79590846754859,0.9407091902061717
0.0,1.237312002268503
1.3879192730634005,0.6905566822563278
2.836947841295463,0.919294889505351
0.0,0.7009373389705988
0.0,1.0883872625125832
0.0,0.4541727311827417
0.0,0.6333263948908288
1.391302412100993,0.6929853013313183
2.789419730960467,1.8428533910948373
16.634160744212355,16.03005790987695
8.448716991918804,4.1325361787782775
11.263290683005945,2.019541431083966
12.441232456134287,6.744030495468358
16.861013262592017,10.973038578118567
11.111666694445834,2.9160224079659054
2.6028753964504583,0.40689571807360014
1.296737667376414,0.5605892141451729
1.3007893189587438,0.15657163238295801
1.3004171738293637,0.2504537752807261
3.906112675726244,0.5329334200948939
0.0,0.2895641001774676
1.3024038467800025,1.3477303531316807
0.0,0.5030313454865496
1.295244509782334,0.5915152921957905
0.0,0.24948784044603833
1.2983573183208614,0.5932921453272222
0.0,0.47002257142392523
0.0,0.5002417261816241
0.0,0.3117918913841766
0.0,0.34265408515626916
0.0,0.6247083197810674
1.2980050959680067,0.21847151026951828
1.305384187620259,0.5031048170462471
1.3096050362171274,0.6311036200513858
0.0,0.4085086828049178
0.0,0.4714567510720924
1.3022444182548618,0.31347007232256097
2.6091573595849367,0.6284572809776883
0.0,0.4428233314883414
2.6044345707436056,0.40735330369326217
1.3050945671523353,0.7226257580894027
1.3009026963810202,0.5631228666833206
2.592665091190514,0.46813105759638063
1.3043149346668637,0.31469682972840296
0.0,1.0694799946060467
2.5941178378027834,0.2805938400735455
1.2998238738650905,0.46926101057611014
0.0,0.2502534520039372
0.0,0.6257640187566507
0.0,0.031420619857191134
0.0,0.6285259125206322
0.0,0.626561646162906
1.3017087530801676,0.34444976045241305
0.0,0.5665250721178561
0.0,0.18819442566856548
1.3016494501832714,0.6905934052536136
0.0,0.25037043087655864
0.0,0.2819873882080586
1.2963711977432766,0.2809691800847913
0.0,0.28057246134529734
0.0,0.21878078655880806
0.0,0.780470090872007
0.0,0.3125201282495098
2.592742395486554,0.6862292107250525
2.589264907692706,0.46673546762335416
0.0,0.3141368789250816
0.0,0.25031433222268973
1.3043880919802309,0.43977161278008925
1.3018104277618878,0.5008610897766905
0.0,0.25026788831182323
1.2971867910063448,0.37428478855467073
0.0,0.34540962850064005
0.0,0.5939413047821374
0.0,1.3758756588646381
1.302081637914533,0.6265195644674053
0.0,0.1249767894668814
1.301862965904208,0.09415010853938366
0.0,0.6920487934664061
0.0,0.47147991289691493
1.3029655495908692,0.376331012228186
1.3023461766372106,0.282139656873035
0.0,0.2507709010963337
0.0,0.28440234222392835
0.0,1.1257415822673185
0.0,0.40773796324599765
2.6163558871931993,1.2618206172466842
1.30433024598364,0.2198445234405133
0.0,0.18734632332372136
1.2978315829911375,0.6875598177041402
0.0,0.18926368320438947
0.0,0.2845622962356096
0.0,0.12565340161506722
1.3114255326682658,0.25277717593989735
0.0,0.5639825161660097
0.0,0.40723017758556246
5.438876545660728,7.451274471146599
5.438728642792462,3.2687269981542038
5.36068713287669,5.283157510275739
3.9481372688365637,2.6832379281047603
4.000976238202123,4.825806635960356
3.991182148240487,5.6774747702483666
3.9917450711927733,2.916209780593568
5.342679460603083,2.9032459520467695
3.9712534202420064,3.6194807757258616
3.960359442222977,3.253992445355923
13.120311948536887,8.64303857534767
4.044015059912086,1.9695884197815179
2.7005459153567903,0.8337486513281815
2.67338220276,1.8452806633994872
6.745808491893563,1.3002830716246923
1.3494056542795727,0.4011906133833385
6.760438454996438,1.0023636737791382
5.500943411795124,0.8524210000937327
5.371203901642513,1.424203429773324
2.6692006277959877,1.150539931953781
4.058364695473843,0.8725942576317083
6.800139810874514,1.1101817730894759
5.389092476826903,2.0261497544555613
1.3367429189385716,2.9478820742503924
0.0,0.20030602754888882
3.9686529333636713,0.910193691493034
2.660281989890928,0.29415680067480743
0.0,1.5394772618746577
5.27171055146046,1.6173903884829377
5.37554931394552,1.0951185819289568
2.689401070381626,0.9308914808601729
5.367924237117318,2.6698029732127324
5.2725513612409465,1.520517343409037
2.6320118440532996,1.13426355475735
1.2802900625165625,2.4350640093563163
1.2997022382172236,0.2501843780683748
2.6077319251580935,0.3766631679889789
3.837543971858011,1.9102246189995373
1.2800819252432145,2.4684209508092154
1.2837481337511507,4.0233394540705945
0.0,1.8192055627976051
1.279245143026003,2.064348961492281
0.0,1.5739309143702256
3.842562528098738,1.8823783832356975
3.8403490109181115,2.3776910328841154
0.0,2.0040475594400498
1.2803261246704762,3.4847699209956406
2.562443546165622,1.5138743182776793
15.371766164693106,4.5995864014864125
1.2796838668975221,1.8517858391159194
1.2788214381625904,2.0966452319635778
2.5603998320377697,1.5433385833596374
5.137914469137831,2.261150561993486
1.278610508388323,1.9099719326543898
3.8358119071273222,3.6040772648860946
6.404426739762522,4.0411412861657094
5.127021969289137,1.8534816571732362
2.5580157983055694,2.3105299228104332
3.8503892743556367,2.1369247874634745
2.5724729954647296,3.598206182549532
6.3942952655359,2.497059404272531
5.116227907488367,1.5411401823575694
3.841573508509085,1.0183379521131215
5.137736287702955,0.7753344886023976
5.133872133213712,2.7560693446866056
1.282789708434727,2.474742928344745
0.0,2.170976629033407
1.2834680333034285,0.2476389253597393
0.0,0.5582073332751767
5.125642307051605,2.3795214306498673
2.567967684694657,2.2312358641911185
0.0,1.3936368030120398
1.2842988049599615,0.4650895562496826
1.285221495072462,0.8999461304659349
2.567605040722216,1.610445996914386
6.4109714801522735,2.104008634603905
1.2823176095548048,1.3288693213396385
2.5628211535258005,2.997976026205648
1.2799328291251282,2.0978080805469457
5.904747564660674,2.245226840972828
7.3975111813381496,4.726465763808314
1.4137912508942225,1.4383087790052942
1.4591510659098548,1.9985410650225344
4.670380137807349,3.50776746385879
1.4538750859603642,1.5216825635394855
2.9290381917289805,2.3069621921853303
2.8460392383429793,2.018752439325864
